,ParticipantID,Rating,WhatWasRating,StimName,TarGen_FM,TarRace,ParGen,ParRace,ParAge
139729,6807541755,6,agg,bf03.jpg,0,1,1,0,44
139730,6807541755,5,agg,CFD-BF-255-140-N.jpg,0,1,1,0,44
139731,6807541755,4,agg,CFD-BF-239-180-N.jpg,0,1,1,0,44
139732,6807541755,3,agg,CFD-BF-240-179-N.jpg,0,1,1,0,44
139733,6807541755,3,agg,WBfemale28neutral.jpg,0,1,1,0,44
139736,6807541755,6,agg,EMBfemale20neutral.jpg,0,1,1,0,44
139741,6807541755,4,agg,CFD-BF-230-189-N.jpg,0,1,1,0,44
139742,6807541755,6,agg,CFD-BF-209-172-N.jpg,0,1,1,0,44
139743,6807541755,5,agg,12F_NE_C.jpg,0,1,1,0,44
139749,6807541755,5,agg,CFD-BF-049-032-N.jpg,0,1,1,0,44
139750,6807541755,4,agg,CFD-BF-207-004-N.jpg,0,1,1,0,44
139753,6807541755,4,agg,062_03.jpg,0,1,1,0,44
139758,6807541755,5,agg,129_03.jpg,0,1,1,0,44
139759,6807541755,5,agg,bf11.jpg,0,1,1,0,44
139760,6807541755,6,agg,CFD-BF-224-002-N.jpg,0,1,1,0,44
139761,6807541755,7,agg,CFD-BF-245-178-N.jpg,0,1,1,0,44
139762,6807541755,6,agg,bf05.jpg,0,1,1,0,44
139766,6807541755,4,agg,CFD-BF-233-116-N.jpg,0,1,1,0,44
139767,6807541755,5,agg,CFD-BF-234-167-N.jpg,0,1,1,0,44
139768,6807541755,4,agg,bf10.jpg,0,1,1,0,44
139774,6807541755,4,agg,CFD-BF-225-192-N.jpg,0,1,1,0,44
139779,6807541755,6,agg,CFD-BF-244-231-N.jpg,0,1,1,0,44
139780,6807541755,4,agg,TMBfemale25neutral.jpg,0,1,1,0,44
139781,6807541755,5,agg,CFD-BF-247-179-N.jpg,0,1,1,0,44
139787,6807541755,7,agg,TMBfemale37neutral.jpg,0,1,1,0,44
139792,6807541755,5,agg,CFD-BF-253-202-N.jpg,0,1,1,0,44
139797,6807541755,6,agg,bf13.jpg,0,1,1,0,44
139798,6807541755,5,agg,CFD-BF-222-240-N.jpg,0,1,1,0,44
139799,6807541755,4,agg,CFD-BF-214-308-N.jpg,0,1,1,0,44
139800,6807541755,5,agg,CFD-BF-050-003-N.jpg,0,1,1,0,44
139803,6807541755,4,agg,bf02.jpg,0,1,1,0,44
139805,6807541755,5,agg,CFD-BF-249-091-N.jpg,0,1,1,0,44
139806,6807541755,5,agg,CFD-BF-212-315-N.jpg,0,1,1,0,44
139814,6807541755,5,agg,CFD-BF-047-003-N.jpg,0,1,1,0,44
142029,6889534242,7,agg,CFD-BF-038-037-N.jpg,0,1,1,0,27
142031,6889534242,3,agg,CFD-BF-001-025-N.jpg,0,1,1,0,27
142032,6889534242,4,agg,CFD-BF-027-002-N.jpg,0,1,1,0,27
142033,6889534242,5,agg,CFD-BF-023-010-N.jpg,0,1,1,0,27
142035,6889534242,3,agg,CFD-BF-002-001-N.jpg,0,1,1,0,27
142036,6889534242,5,agg,CFD-BF-011-002-N.jpg,0,1,1,0,27
142038,6889534242,3,agg,CFD-BF-021-013-N.jpg,0,1,1,0,27
142042,6889534242,3,agg,CFD-BF-036-027-N.jpg,0,1,1,0,27
142043,6889534242,3,agg,CFD-BF-019-001-N.jpg,0,1,1,0,27
142044,6889534242,4,agg,CFD-BF-043-003-N.jpg,0,1,1,0,27
142047,6889534242,3,agg,CFD-BF-030-002-N.jpg,0,1,1,0,27
142049,6889534242,5,agg,CFD-BF-007-001-N.jpg,0,1,1,0,27
142052,6889534242,3,agg,CFD-BF-010-001-N.jpg,0,1,1,0,27
142057,6889534242,1,agg,CFD-BF-251-211-N.jpg,0,1,1,0,27
142058,6889534242,2,agg,CFD-BF-033-028-N.jpg,0,1,1,0,27
142060,6889534242,1,agg,CFD-BF-005-001-N.jpg,0,1,1,0,27
142063,6889534242,1,agg,CFD-BF-248-149-N.jpg,0,1,1,0,27
142067,6889534242,5,agg,CFD-BF-246-170-N.jpg,0,1,1,0,27
142069,6889534242,5,agg,CFD-BF-032-038-N.jpg,0,1,1,0,27
142070,6889534242,2,agg,CFD-BF-035-001-N.jpg,0,1,1,0,27
142071,6889534242,2,agg,CFD-BF-041-001-N.jpg,0,1,1,0,27
142074,6889534242,3,agg,CFD-BF-003-003-N.jpg,0,1,1,0,27
142076,6889534242,2,agg,CFD-BF-014-002-N.jpg,0,1,1,0,27
142077,6889534242,5,agg,CFD-BF-004-014-N.jpg,0,1,1,0,27
142082,6889534242,3,agg,CFD-BF-037-022-N.jpg,0,1,1,0,27
142086,6889534242,6,agg,CFD-BF-015-004-N.jpg,0,1,1,0,27
142092,6889534242,5,agg,CFD-BF-031-002-N.jpg,0,1,1,0,27
142093,6889534242,5,agg,CFD-BF-029-031-N.jpg,0,1,1,0,27
142095,6889534242,4,agg,CFD-BF-039-031-N.jpg,0,1,1,0,27
142098,6889534242,2,agg,CFD-BF-013-001-N.jpg,0,1,1,0,27
142099,6889534242,5,agg,CFD-BF-012-001-N.jpg,0,1,1,0,27
142100,6889534242,5,agg,CFD-BF-045-003-N.jpg,0,1,1,0,27
142101,6889534242,5,agg,CFD-BF-042-026-N.jpg,0,1,1,0,27
142103,6889534242,2,agg,CFD-BF-028-001-N.jpg,0,1,1,0,27
142104,6889534242,5,agg,CFD-BF-040-003-N.jpg,0,1,1,0,27
142107,6889534242,3,agg,CFD-BF-025-002-N.jpg,0,1,1,0,27
142111,6889534242,5,agg,CFD-BF-044-034-N.jpg,0,1,1,0,27
142113,6889534242,4,agg,CFD-BF-009-002-N.jpg,0,1,1,0,27
142114,6889534242,3,agg,CFD-BF-024-002-N.jpg,0,1,1,0,27
142117,6889534242,2,agg,CFD-BF-020-002-N.jpg,0,1,1,0,27
142120,6889534242,6,agg,CFD-BF-016-017-N.jpg,0,1,1,0,27
142122,6889534242,3,agg,CFD-BF-006-017-N.jpg,0,1,1,0,27
142123,6889534242,4,agg,CFD-BF-018-039-N.jpg,0,1,1,0,27
142124,6889534242,6,agg,CFD-BF-034-002-N.jpg,0,1,1,0,27
142125,6889534242,3,agg,CFD-BF-008-001-N.jpg,0,1,1,0,27
142332,6900645439,5,agg,EMBfemale49neutral.jpg,0,1,1,0,29
142339,6900645439,4,agg,14F_NE_C.jpg,0,1,1,0,29
142340,6900645439,4,agg,025_03.jpg,0,1,1,0,29
142343,6900645439,5,agg,bf07.jpg,0,1,1,0,29
142345,6900645439,5,agg,EMBfemale33neutral.jpg,0,1,1,0,29
142347,6900645439,4,agg,CFD-BF-210-130-N.jpg,0,1,1,0,29
142351,6900645439,5,agg,bf16.jpg,0,1,1,0,29
142352,6900645439,4,agg,CFD-BF-237-172-N.jpg,0,1,1,0,29
142353,6900645439,4,agg,bf15.jpg,0,1,1,0,29
142354,6900645439,6,agg,CFD-BF-231-202-N.jpg,0,1,1,0,29
142360,6900645439,5,agg,bf17.jpg,0,1,1,0,29
142361,6900645439,3,agg,CFD-BF-201-080-N.jpg,0,1,1,0,29
142362,6900645439,5,agg,bf08.jpg,0,1,1,0,29
142364,6900645439,3,agg,TMBfemale18-2neutral.jpg,0,1,1,0,29
142376,6900645439,6,agg,EMBfemale22-4neutral.jpg,0,1,1,0,29
142377,6900645439,7,agg,CFD-BF-215-177-N.jpg,0,1,1,0,29
142384,6900645439,6,agg,CFD-BF-203-184-N.jpg,0,1,1,0,29
142389,6900645439,5,agg,CFD-BF-228-212-N.jpg,0,1,1,0,29
142392,6900645439,6,agg,EMBfemale29neutral.jpg,0,1,1,0,29
142396,6900645439,5,agg,CFD-BF-206-143-N.jpg,0,1,1,0,29
142398,6900645439,7,agg,CFD-BF-254-201-N.jpg,0,1,1,0,29
142399,6900645439,5,agg,CFD-BF-017-003-N.jpg,0,1,1,0,29
142401,6900645439,4,agg,099_03.jpg,0,1,1,0,29
142404,6900645439,4,agg,CFD-BF-226-119-N.jpg,0,1,1,0,29
142405,6900645439,5,agg,bf04.jpg,0,1,1,0,29
142406,6900645439,5,agg,CFD-BF-250-121-N.jpg,0,1,1,0,29
142407,6900645439,3,agg,CFD-BF-242-154-N.jpg,0,1,1,0,29
142410,6900645439,5,agg,CFD-BF-243-164-N.jpg,0,1,1,0,29
142412,6900645439,5,agg,EMBfemale26neutral.jpg,0,1,1,0,29
142413,6900645439,5,agg,CFD-BF-217-189-N.jpg,0,1,1,0,29
142416,6900645439,5,agg,CFD-BF-211-168-N.jpg,0,1,1,0,29
142417,6900645439,4,agg,CFD-BF-221-223-N.jpg,0,1,1,0,29
142420,6900645439,7,agg,13F_NE_C.jpg,0,1,1,0,29
145826,7056314148,4,agg,CFD-BF-253-202-N.jpg,0,1,1,0,22
145827,7056314148,5,agg,CFD-BF-240-179-N.jpg,0,1,1,0,22
145829,7056314148,3,agg,CFD-BF-245-178-N.jpg,0,1,1,0,22
145830,7056314148,5,agg,CFD-BF-224-002-N.jpg,0,1,1,0,22
145835,7056314148,4,agg,CFD-BF-214-308-N.jpg,0,1,1,0,22
145836,7056314148,4,agg,WBfemale28neutral.jpg,0,1,1,0,22
145838,7056314148,3,agg,EMBfemale20neutral.jpg,0,1,1,0,22
145841,7056314148,4,agg,062_03.jpg,0,1,1,0,22
145845,7056314148,5,agg,CFD-BF-234-167-N.jpg,0,1,1,0,22
145846,7056314148,3,agg,CFD-BF-212-315-N.jpg,0,1,1,0,22
145848,7056314148,5,agg,TMBfemale25neutral.jpg,0,1,1,0,22
145851,7056314148,4,agg,CFD-BF-247-179-N.jpg,0,1,1,0,22
145857,7056314148,5,agg,CFD-BF-209-172-N.jpg,0,1,1,0,22
145858,7056314148,3,agg,bf10.jpg,0,1,1,0,22
145859,7056314148,5,agg,CFD-BF-050-003-N.jpg,0,1,1,0,22
145860,7056314148,3,agg,129_03.jpg,0,1,1,0,22
145863,7056314148,5,agg,TMBfemale37neutral.jpg,0,1,1,0,22
145868,7056314148,5,agg,CFD-BF-239-180-N.jpg,0,1,1,0,22
145869,7056314148,5,agg,12F_NE_C.jpg,0,1,1,0,22
145875,7056314148,4,agg,bf02.jpg,0,1,1,0,22
145880,7056314148,5,agg,bf05.jpg,0,1,1,0,22
145885,7056314148,4,agg,CFD-BF-255-140-N.jpg,0,1,1,0,22
145892,7056314148,5,agg,CFD-BF-249-091-N.jpg,0,1,1,0,22
145893,7056314148,4,agg,CFD-BF-222-240-N.jpg,0,1,1,0,22
145896,7056314148,5,agg,bf13.jpg,0,1,1,0,22
145897,7056314148,3,agg,CFD-BF-244-231-N.jpg,0,1,1,0,22
145902,7056314148,3,agg,CFD-BF-047-003-N.jpg,0,1,1,0,22
145906,7056314148,4,agg,bf03.jpg,0,1,1,0,22
145907,7056314148,3,agg,CFD-BF-049-032-N.jpg,0,1,1,0,22
145909,7056314148,5,agg,CFD-BF-207-004-N.jpg,0,1,1,0,22
145916,7056314148,2,agg,CFD-BF-233-116-N.jpg,0,1,1,0,22
145917,7056314148,3,agg,CFD-BF-230-189-N.jpg,0,1,1,0,22
145918,7056314148,5,agg,CFD-BF-225-192-N.jpg,0,1,1,0,22
145919,7056314148,3,agg,bf11.jpg,0,1,1,0,22
155268,7421157424,2,agg,CFD-BF-208-266-N.jpg,0,1,0,0,60
155270,7421157424,2,agg,CFD-BF-238-190-N.jpg,0,1,0,0,60
155280,7421157424,2,agg,CFD-BF-218-207-N.jpg,0,1,0,0,60
155282,7421157424,4,agg,CFD-BF-227-137-N.jpg,0,1,0,0,60
155284,7421157424,3,agg,CFD-BF-051-035-N.jpg,0,1,0,0,60
155286,7421157424,1,agg,TMBfemale20-2neutral.jpg,0,1,0,0,60
155289,7421157424,4,agg,CFD-BF-220-161-N.jpg,0,1,0,0,60
155293,7421157424,4,agg,CFD-BF-204-189-N.jpg,0,1,0,0,60
155294,7421157424,5,agg,CFD-BF-202-109-N.jpg,0,1,0,0,60
155295,7421157424,4,agg,CFD-BF-252-191-N.jpg,0,1,0,0,60
155303,7421157424,4,agg,CFD-BF-235-168-N.jpg,0,1,0,0,60
155304,7421157424,3,agg,bf18.jpg,0,1,0,0,60
155307,7421157424,4,agg,CFD-BF-232-187-N.jpg,0,1,0,0,60
155308,7421157424,3,agg,CFD-BF-241-222-N.jpg,0,1,0,0,60
155313,7421157424,4,agg,CFD-BF-213-188-N.jpg,0,1,0,0,60
155316,7421157424,5,agg,CFD-BF-200-080-N.jpg,0,1,0,0,60
155317,7421157424,4,agg,126_03.jpg,0,1,0,0,60
155318,7421157424,2,agg,EMBfemale20-2neutral.jpg,0,1,0,0,60
155324,7421157424,4,agg,EMBfemale21-3neutral.jpg,0,1,0,0,60
155330,7421157424,4,agg,CFD-BF-223-250-N.jpg,0,1,0,0,60
155332,7421157424,4,agg,EMBfemale21neutral.jpg,0,1,0,0,60
155333,7421157424,5,agg,CFD-BF-229-179-N.jpg,0,1,0,0,60
155335,7421157424,4,agg,CFD-BF-219-137-N.jpg,0,1,0,0,60
155337,7421157424,3,agg,bf01.jpg,0,1,0,0,60
155341,7421157424,4,agg,CFD-BF-205-141-N.jpg,0,1,0,0,60
155344,7421157424,4,agg,bf09.jpg,0,1,0,0,60
155345,7421157424,5,agg,bf14.jpg,0,1,0,0,60
155349,7421157424,4,agg,CFD-BF-048-002-N.jpg,0,1,0,0,60
155350,7421157424,3,agg,bf12.jpg,0,1,0,0,60
155353,7421157424,3,agg,CFD-BF-216-132-N.jpg,0,1,0,0,60
155354,7421157424,4,agg,CFD-BF-236-177-N.jpg,0,1,0,0,60
155359,7421157424,4,agg,11F_NE_C.jpg,0,1,0,0,60
155360,7421157424,5,agg,bf06.jpg,0,1,0,0,60
156321,7464744748,4,agg,096_03.jpg,1,1,0,0,37
156323,7464744748,5,agg,CFD-BM-024-001-N.jpg,1,1,0,0,37
156327,7464744748,5,agg,CFD-BM-016-036-N.jpg,1,1,0,0,37
156329,7464744748,4,agg,CFD-BM-039-029-N.jpg,1,1,0,0,37
156335,7464744748,4,agg,044_03.jpg,1,1,0,0,37
156336,7464744748,5,agg,mb031.jpg,1,1,0,0,37
156338,7464744748,5,agg,mb001.jpg,1,1,0,0,37
156340,7464744748,5,agg,bm09.jpg,1,1,0,0,37
156346,7464744748,4,agg,061_03.jpg,1,1,0,0,37
156347,7464744748,5,agg,mb045.jpg,1,1,0,0,37
156350,7464744748,3,agg,CFD-BM-229-209-N.jpg,1,1,0,0,37
156353,7464744748,3,agg,CFD-BM-214-075-N.jpg,1,1,0,0,37
156355,7464744748,5,agg,mb044.jpg,1,1,0,0,37
156357,7464744748,4,agg,CFD-BM-218-132-N.jpg,1,1,0,0,37
156360,7464744748,3,agg,mb015.jpg,1,1,0,0,37
156365,7464744748,4,agg,mb034.jpg,1,1,0,0,37
156366,7464744748,3,agg,CFD-BM-234-172-N.jpg,1,1,0,0,37
156371,7464744748,4,agg,mb018.jpg,1,1,0,0,37
156372,7464744748,4,agg,CFD-BM-207-024-N.jpg,1,1,0,0,37
156374,7464744748,3,agg,082_03.jpg,1,1,0,0,37
156376,7464744748,5,agg,39M_NE_C.jpg,1,1,0,0,37
156384,7464744748,4,agg,CFD-BM-045-004-N.jpg,1,1,0,0,37
156385,7464744748,4,agg,CFD-BM-204-003-N.jpg,1,1,0,0,37
156389,7464744748,4,agg,bm04.jpg,1,1,0,0,37
156393,7464744748,3,agg,CFD-BM-209-088-N.jpg,1,1,0,0,37
156394,7464744748,5,agg,bm10.jpg,1,1,0,0,37
156396,7464744748,4,agg,43M_NE_C.jpg,1,1,0,0,37
156397,7464744748,5,agg,mb022.jpg,1,1,0,0,37
156399,7464744748,4,agg,41M_NE_C.jpg,1,1,0,0,37
156400,7464744748,5,agg,bm12.jpg,1,1,0,0,37
156403,7464744748,5,agg,mb033.jpg,1,1,0,0,37
156409,7464744748,5,agg,042_03.jpg,1,1,0,0,37
156411,7464744748,4,agg,CFD-BM-033-003-N.jpg,1,1,0,0,37
156412,7464744748,5,agg,CFD-BM-208-065-N.jpg,1,1,0,0,37
156564,7470916267,1,agg,CFD-BF-013-001-N.jpg,0,1,0,0,21
156565,7470916267,2,agg,CFD-BF-039-031-N.jpg,0,1,0,0,21
156568,7470916267,3,agg,CFD-BF-041-001-N.jpg,0,1,0,0,21
156569,7470916267,5,agg,CFD-BF-032-038-N.jpg,0,1,0,0,21
156574,7470916267,6,agg,CFD-BF-009-002-N.jpg,0,1,0,0,21
156575,7470916267,2,agg,CFD-BF-251-211-N.jpg,0,1,0,0,21
156576,7470916267,6,agg,CFD-BF-021-013-N.jpg,0,1,0,0,21
156578,7470916267,2,agg,CFD-BF-007-001-N.jpg,0,1,0,0,21
156580,7470916267,5,agg,CFD-BF-012-001-N.jpg,0,1,0,0,21
156581,7470916267,6,agg,CFD-BF-035-001-N.jpg,0,1,0,0,21
156584,7470916267,5,agg,CFD-BF-246-170-N.jpg,0,1,0,0,21
156585,7470916267,5,agg,CFD-BF-031-002-N.jpg,0,1,0,0,21
156587,7470916267,6,agg,CFD-BF-029-031-N.jpg,0,1,0,0,21
156589,7470916267,3,agg,CFD-BF-004-014-N.jpg,0,1,0,0,21
156592,7470916267,1,agg,CFD-BF-028-001-N.jpg,0,1,0,0,21
156596,7470916267,2,agg,CFD-BF-036-027-N.jpg,0,1,0,0,21
156597,7470916267,5,agg,CFD-BF-015-004-N.jpg,0,1,0,0,21
156598,7470916267,3,agg,CFD-BF-027-002-N.jpg,0,1,0,0,21
156605,7470916267,6,agg,CFD-BF-005-001-N.jpg,0,1,0,0,21
156607,7470916267,1,agg,CFD-BF-248-149-N.jpg,0,1,0,0,21
156610,7470916267,1,agg,CFD-BF-003-003-N.jpg,0,1,0,0,21
156611,7470916267,3,agg,CFD-BF-010-001-N.jpg,0,1,0,0,21
156613,7470916267,1,agg,CFD-BF-040-003-N.jpg,0,1,0,0,21
156614,7470916267,5,agg,CFD-BF-030-002-N.jpg,0,1,0,0,21
156618,7470916267,3,agg,CFD-BF-033-028-N.jpg,0,1,0,0,21
156621,7470916267,1,agg,CFD-BF-037-022-N.jpg,0,1,0,0,21
156623,7470916267,1,agg,CFD-BF-020-002-N.jpg,0,1,0,0,21
156625,7470916267,3,agg,CFD-BF-019-001-N.jpg,0,1,0,0,21
156627,7470916267,6,agg,CFD-BF-044-034-N.jpg,0,1,0,0,21
156629,7470916267,4,agg,CFD-BF-002-001-N.jpg,0,1,0,0,21
156631,7470916267,5,agg,CFD-BF-023-010-N.jpg,0,1,0,0,21
156633,7470916267,5,agg,CFD-BF-016-017-N.jpg,0,1,0,0,21
156636,7470916267,2,agg,CFD-BF-006-017-N.jpg,0,1,0,0,21
156640,7470916267,2,agg,CFD-BF-014-002-N.jpg,0,1,0,0,21
156642,7470916267,3,agg,CFD-BF-024-002-N.jpg,0,1,0,0,21
156644,7470916267,7,agg,CFD-BF-038-037-N.jpg,0,1,0,0,21
156646,7470916267,6,agg,CFD-BF-011-002-N.jpg,0,1,0,0,21
156648,7470916267,3,agg,CFD-BF-042-026-N.jpg,0,1,0,0,21
156652,7470916267,1,agg,CFD-BF-043-003-N.jpg,0,1,0,0,21
156653,7470916267,7,agg,CFD-BF-034-002-N.jpg,0,1,0,0,21
156654,7470916267,3,agg,CFD-BF-018-039-N.jpg,0,1,0,0,21
156656,7470916267,2,agg,CFD-BF-008-001-N.jpg,0,1,0,0,21
156657,7470916267,6,agg,CFD-BF-045-003-N.jpg,0,1,0,0,21
156661,7470916267,5,agg,CFD-BF-001-025-N.jpg,0,1,0,0,21
156663,7470916267,1,agg,CFD-BF-025-002-N.jpg,0,1,0,0,21
157217,7495516715,3,agg,mb029.jpg,1,1,0,0,53
157219,7495516715,3,agg,CFD-BM-044-001-N.jpg,1,1,0,0,53
157220,7495516715,4,agg,mb006.jpg,1,1,0,0,53
157221,7495516715,6,agg,mb042.jpg,1,1,0,0,53
157223,7495516715,5,agg,mb041.jpg,1,1,0,0,53
157224,7495516715,7,agg,CFD-BM-025-035-N.jpg,1,1,0,0,53
157233,7495516715,1,agg,bm13.jpg,1,1,0,0,53
157234,7495516715,3,agg,CFD-BM-217-082-N.jpg,1,1,0,0,53
157236,7495516715,5,agg,114_03.jpg,1,1,0,0,53
157242,7495516715,1,agg,mb021.jpg,1,1,0,0,53
157251,7495516715,4,agg,CFD-BM-235-226-N.jpg,1,1,0,0,53
157257,7495516715,6,agg,CFD-BM-213-134-N.jpg,1,1,0,0,53
157260,7495516715,3,agg,mb025.jpg,1,1,0,0,53
157266,7495516715,1,agg,137_03.jpg,1,1,0,0,53
157267,7495516715,7,agg,mb028.jpg,1,1,0,0,53
157275,7495516715,5,agg,CFD-BM-030-003-N.jpg,1,1,0,0,53
157277,7495516715,5,agg,bm05.jpg,1,1,0,0,53
157280,7495516715,6,agg,CFD-BM-211-174-N.jpg,1,1,0,0,53
157281,7495516715,7,agg,bm11.jpg,1,1,0,0,53
157285,7495516715,1,agg,CFD-BM-019-002-N.jpg,1,1,0,0,53
157287,7495516715,7,agg,mb014.jpg,1,1,0,0,53
157291,7495516715,5,agg,bm06.jpg,1,1,0,0,53
157293,7495516715,7,agg,CFD-BM-253-004-N.jpg,1,1,0,0,53
157294,7495516715,5,agg,CFD-BM-022-022-N.jpg,1,1,0,0,53
157295,7495516715,7,agg,mb030.jpg,1,1,0,0,53
157296,7495516715,6,agg,CFD-BM-222-173-N.jpg,1,1,0,0,53
157298,7495516715,7,agg,mb039.jpg,1,1,0,0,53
157299,7495516715,6,agg,mb026.jpg,1,1,0,0,53
157300,7495516715,4,agg,CFD-BM-028-002-N.jpg,1,1,0,0,53
157301,7495516715,5,agg,CFD-BM-251-013-N.jpg,1,1,0,0,53
157303,7495516715,7,agg,mb005.jpg,1,1,0,0,53
157310,7495516715,7,agg,CFD-BM-017-021-N.jpg,1,1,0,0,53
157311,7495516715,7,agg,CFD-BM-040-002-N.jpg,1,1,0,0,53
160718,7624323968,4,agg,42M_NE_C.jpg,1,1,0,0,31
160720,7624323968,4,agg,mb048.jpg,1,1,0,0,31
160721,7624323968,4,agg,bm01.jpg,1,1,0,0,31
160726,7624323968,3,agg,CFD-BM-212-117-N.jpg,1,1,0,0,31
160729,7624323968,6,agg,40M_NE_C.jpg,1,1,0,0,31
160730,7624323968,4,agg,bm07.jpg,1,1,0,0,31
160731,7624323968,4,agg,043_03.jpg,1,1,0,0,31
160733,7624323968,3,agg,CFD-BM-029-024-N.jpg,1,1,0,0,31
160735,7624323968,4,agg,mb038.jpg,1,1,0,0,31
160736,7624323968,5,agg,mb027.jpg,1,1,0,0,31
160737,7624323968,5,agg,CFD-BM-034-031-N.jpg,1,1,0,0,31
160739,7624323968,3,agg,mb046.jpg,1,1,0,0,31
160740,7624323968,2,agg,CFD-BM-203-001-N.jpg,1,1,0,0,31
160744,7624323968,3,agg,CFD-BM-216-088-N.jpg,1,1,0,0,31
160749,7624323968,1,agg,CFD-BM-200-046-N.jpg,1,1,0,0,31
160753,7624323968,1,agg,CFD-BM-206-114-N.jpg,1,1,0,0,31
160756,7624323968,1,agg,bm14.jpg,1,1,0,0,31
160764,7624323968,3,agg,bm02.jpg,1,1,0,0,31
160766,7624323968,5,agg,38M_NE_C.jpg,1,1,0,0,31
160771,7624323968,4,agg,CFD-BM-219-141-N.jpg,1,1,0,0,31
160772,7624323968,2,agg,CFD-BM-228-145-N.jpg,1,1,0,0,31
160773,7624323968,5,agg,mb040.jpg,1,1,0,0,31
160778,7624323968,6,agg,mb002.jpg,1,1,0,0,31
160782,7624323968,2,agg,CFD-BM-020-001-N.jpg,1,1,0,0,31
160783,7624323968,5,agg,mb009.jpg,1,1,0,0,31
160786,7624323968,3,agg,mb008.jpg,1,1,0,0,31
160789,7624323968,1,agg,CFD-BM-036-003-N.jpg,1,1,0,0,31
160795,7624323968,1,agg,CFD-BM-012-018-N.jpg,1,1,0,0,31
160797,7624323968,1,agg,CFD-BM-221-198-N.jpg,1,1,0,0,31
160805,7624323968,1,agg,mb007.jpg,1,1,0,0,31
160809,7624323968,1,agg,CFD-BM-225-154-N.jpg,1,1,0,0,31
160812,7624323968,5,agg,CFD-BM-230-232-N.jpg,1,1,0,0,31
160813,7624323968,2,agg,bm08.jpg,1,1,0,0,31
163007,7683596726,2,agg,EMBfemale33neutral.jpg,0,1,0,0,30
163008,7683596726,3,agg,CFD-BF-217-189-N.jpg,0,1,0,0,30
163011,7683596726,3,agg,CFD-BF-206-143-N.jpg,0,1,0,0,30
163012,7683596726,3,agg,bf15.jpg,0,1,0,0,30
163014,7683596726,3,agg,CFD-BF-221-223-N.jpg,0,1,0,0,30
163016,7683596726,4,agg,CFD-BF-226-119-N.jpg,0,1,0,0,30
163018,7683596726,4,agg,bf04.jpg,0,1,0,0,30
163019,7683596726,4,agg,EMBfemale29neutral.jpg,0,1,0,0,30
163022,7683596726,4,agg,099_03.jpg,0,1,0,0,30
163027,7683596726,4,agg,CFD-BF-242-154-N.jpg,0,1,0,0,30
163028,7683596726,2,agg,CFD-BF-254-201-N.jpg,0,1,0,0,30
163031,7683596726,4,agg,CFD-BF-237-172-N.jpg,0,1,0,0,30
163032,7683596726,4,agg,bf16.jpg,0,1,0,0,30
163036,7683596726,4,agg,EMBfemale22-4neutral.jpg,0,1,0,0,30
163040,7683596726,5,agg,CFD-BF-231-202-N.jpg,0,1,0,0,30
163041,7683596726,4,agg,EMBfemale49neutral.jpg,0,1,0,0,30
163047,7683596726,5,agg,13F_NE_C.jpg,0,1,0,0,30
163050,7683596726,3,agg,CFD-BF-017-003-N.jpg,0,1,0,0,30
163052,7683596726,4,agg,EMBfemale26neutral.jpg,0,1,0,0,30
163053,7683596726,3,agg,CFD-BF-250-121-N.jpg,0,1,0,0,30
163058,7683596726,4,agg,CFD-BF-243-164-N.jpg,0,1,0,0,30
163060,7683596726,4,agg,CFD-BF-201-080-N.jpg,0,1,0,0,30
163061,7683596726,4,agg,CFD-BF-215-177-N.jpg,0,1,0,0,30
163063,7683596726,5,agg,14F_NE_C.jpg,0,1,0,0,30
163064,7683596726,6,agg,CFD-BF-203-184-N.jpg,0,1,0,0,30
163067,7683596726,1,agg,025_03.jpg,0,1,0,0,30
163069,7683596726,4,agg,CFD-BF-228-212-N.jpg,0,1,0,0,30
163076,7683596726,1,agg,CFD-BF-210-130-N.jpg,0,1,0,0,30
163080,7683596726,1,agg,bf07.jpg,0,1,0,0,30
163085,7683596726,4,agg,bf17.jpg,0,1,0,0,30
163090,7683596726,4,agg,CFD-BF-211-168-N.jpg,0,1,0,0,30
169210,7956852296,5,agg,mb034.jpg,1,1,0,0,40
169215,7956852296,5,agg,mb015.jpg,1,1,0,0,40
169216,7956852296,5,agg,061_03.jpg,1,1,0,0,40
169217,7956852296,6,agg,CFD-BM-016-036-N.jpg,1,1,0,0,40
169219,7956852296,5,agg,41M_NE_C.jpg,1,1,0,0,40
169220,7956852296,3,agg,CFD-BM-045-004-N.jpg,1,1,0,0,40
169222,7956852296,7,agg,mb018.jpg,1,1,0,0,40
169224,7956852296,5,agg,CFD-BM-024-001-N.jpg,1,1,0,0,40
169226,7956852296,6,agg,CFD-BM-234-172-N.jpg,1,1,0,0,40
169229,7956852296,3,agg,CFD-BM-214-075-N.jpg,1,1,0,0,40
169234,7956852296,5,agg,CFD-BM-204-003-N.jpg,1,1,0,0,40
169235,7956852296,6,agg,CFD-BM-218-132-N.jpg,1,1,0,0,40
169236,7956852296,3,agg,43M_NE_C.jpg,1,1,0,0,40
169237,7956852296,5,agg,042_03.jpg,1,1,0,0,40
169238,7956852296,6,agg,bm04.jpg,1,1,0,0,40
169240,7956852296,6,agg,CFD-BM-229-209-N.jpg,1,1,0,0,40
169241,7956852296,6,agg,CFD-BM-208-065-N.jpg,1,1,0,0,40
169245,7956852296,5,agg,082_03.jpg,1,1,0,0,40
